cash_flow,supporting_type,fund_type,description,state,year,value,mode,deflator,chained,population,value_per_pop,chained_per_pop,value_crore,population_crore
Revenue,Supporting,Non-Trust Fund,Other state funds,Louisiana,2022,5420000.0,Highways,128.921,4204125.006787103,4593687,1.179880126791399,0.915196226209383,0.54,0.45937
Revenue,Supporting,Non-Trust Fund,Other state funds,Maine,2020,682611861.8412056,Highways,106.515,235179482.22019693,1363196,112.19132970310568,38.134588913698366,68.26,0.13632
Revenue,Supporting,Non-Trust Fund,Other state funds,Maine,2021,682611861.8412056,Highways,116.734,235179482.22019693,1378931,112.19132970310568,38.134588913698366,68.26,0.13789
Revenue,Supporting,Non-Trust Fund,Other state funds,Maine,2022,682611861.8412056,Highways,128.921,235179482.22019693,1390922,112.19132970310568,38.134588913698366,68.26,0.13909
Revenue,Supporting,Non-Trust Fund,Other state funds,Maryland,2020,223194000.0,Highways,106.515,209542317.9833826,6181629,36.10601671501153,33.89758880440457,22.32,0.61816
Revenue,Supporting,Non-Trust Fund,Other state funds,Maryland,2021,288668000.0,Highways,116.734,247286994.3632532,6179403,46.71454507822196,40.01794256876484,28.87,0.61794
Revenue,Supporting,Non-Trust Fund,Other state funds,Maryland,2022,346204000.0,Highways,128.921,268539648.3117568,6192440,55.90752595099831,43.36572470815329,34.62,0.61924
Revenue,Supporting,Non-Trust Fund,Other state funds,Massachusetts,2020,90516000.0,Highways,106.515,84979580.34079707,7033132,12.86994186942603,12.08275066368683,9.05,0.70331
Revenue,Supporting,Non-Trust Fund,Other state funds,Massachusetts,2021,85129000.0,Highways,116.734,72925625.7816917,7000474,12.16046227726865,10.41724114419848,8.51,0.70005
Revenue,Supporting,Non-Trust Fund,Other state funds,Massachusetts,2022,1926000.0,Highways,128.921,1493938.148168258,7022468,0.274262552709389,0.212736910751072,0.19,0.70225
Revenue,Supporting,Non-Trust Fund,Other state funds,Michigan,2020,30932000.0,Highways,106.515,29040041.30873586,10079338,3.068852339310379,2.881145697141604,3.09,1.00793
Revenue,Supporting,Non-Trust Fund,Other state funds,Michigan,2021,34322000.0,Highways,116.734,29401888.05318074,10041351,3.418065955467546,2.928080897996767,3.43,1.00414
Revenue,Supporting,Non-Trust Fund,Other state funds,Michigan,2022,81535000.0,Highways,128.921,63244157.27461004,10050877,8.112227420552456,6.292401874444392,8.15,1.00509
Revenue,Supporting,Non-Trust Fund,Other state funds,Mississippi,2020,62616000.0,Highways,106.515,58786086.46669483,2961278,21.14492458999121,19.85159328732217,6.26,0.29613
Revenue,Supporting,Non-Trust Fund,Other state funds,Mississippi,2021,91282000.0,Highways,116.734,78196583.68598694,2947209,30.97235384392488,26.53241887018767,9.13,0.29472
Revenue,Supporting,Non-Trust Fund,Other state funds,Mississippi,2022,61601000.0,Highways,128.921,47781975.0079506,2941939,20.93891137783618,16.24166068975278,6.16,0.29419
Revenue,Supporting,Non-Trust Fund,Other state funds,Missouri,2020,414063000.0,Highways,106.515,388736797.634136,6154854,67.27421966467442,63.15938568715619,41.41,0.61549
Revenue,Supporting,Non-Trust Fund,Other state funds,Missouri,2021,515911000.0,Highways,116.734,441954357.7706581,6171374,83.59742903282154,71.61360788872268,51.59,0.61714
Revenue,Supporting,Non-Trust Fund,Other state funds,Missouri,2022,468541000.0,Highways,128.921,363432644.7979771,6179414,75.82288547101716,58.8134481356933,46.85,0.61794
Revenue,Supporting,Non-Trust Fund,Other state funds,Montana,2020,7290000.0,Highways,106.515,6844106.463878327,1084216,6.723752462608926,6.312493510405977,0.73,0.10842
Revenue,Supporting,Non-Trust Fund,Other state funds,Montana,2021,7549000.0,Highways,116.734,6466839.13855432,1106522,6.822277369993548,5.844293324989761,0.75,0.11065
Revenue,Supporting,Non-Trust Fund,Other state funds,Montana,2022,7860000.0,Highways,128.921,6096756.928661739,1122095,7.004754499396219,5.433369660021423,0.79,0.11221
Revenue,Supporting,Non-Trust Fund,Other state funds,Nevada,2020,81213000.0,Highways,106.515,76245599.21137868,3105595,26.15054442063437,24.55104390990412,8.12,0.31056
Revenue,Supporting,Non-Trust Fund,Other state funds,Nevada,2021,13523000.0,Highways,116.734,11584456.97054843,3148141,4.295550929897994,3.679777040020897,1.35,0.31481
Revenue,Supporting,Non-Trust Fund,Other state funds,Nevada,2022,92969000.0,Highways,128.921,72113154.56752585,3176116,29.27128606134033,22.7048239319741,9.3,0.31761
Revenue,Supporting,Non-Trust Fund,Other state funds,New Hampshire,2020,682611861.8412056,Highways,106.515,235179482.22019693,1377546,112.19132970310568,38.134588913698366,68.26,0.13775
Revenue,Supporting,Non-Trust Fund,Other state funds,New Hampshire,2021,682611861.8412056,Highways,116.734,235179482.22019693,1387677,112.19132970310568,38.134588913698366,68.26,0.13877
Revenue,Supporting,Non-Trust Fund,Other state funds,New Hampshire,2022,682611861.8412056,Highways,128.921,235179482.22019693,1396678,112.19132970310568,38.134588913698366,68.26,0.13967
Revenue,Supporting,Non-Trust Fund,Other state funds,New Mexico,2020,13814000.0,Highways,106.515,12969065.38985119,2117555,6.523561371487399,6.124547126214523,1.38,0.21176
Revenue,Supporting,Non-Trust Fund,Other state funds,New Mexico,2021,11616000.0,Highways,116.734,9950828.379049806,2117333,5.486146959406008,4.699699281619758,1.16,0.21173
Revenue,Supporting,Non-Trust Fund,Other state funds,New Mexico,2022,30273000.0,Highways,128.921,23481822.20119298,2113868,14.32114020364564,11.10846192912376,3.03,0.21139
Revenue,Supporting,Non-Trust Fund,Other state funds,North Dakota,2020,682611861.8412056,Highways,106.515,235179482.22019693,779046,112.19132970310568,38.134588913698366,68.26,0.0779
Revenue,Supporting,Non-Trust Fund,Other state funds,North Dakota,2021,682611861.8412056,Highways,116.734,235179482.22019693,777966,112.19132970310568,38.134588913698366,68.26,0.0778
Revenue,Supporting,Non-Trust Fund,Other state funds,North Dakota,2022,682611861.8412056,Highways,128.921,235179482.22019693,781057,112.19132970310568,38.134588913698366,68.26,0.07811
Revenue,Supporting,Non-Trust Fund,Other state funds,Ohio,2020,682611861.8412056,Highways,106.515,235179482.22019693,11799453,112.19132970310568,38.134588913698366,68.26,1.17995
Revenue,Supporting,Non-Trust Fund,Other state funds,Ohio,2021,682611861.8412056,Highways,116.734,235179482.22019693,11767344,112.19132970310568,38.134588913698366,68.26,1.17673
Revenue,Supporting,Non-Trust Fund,Other state funds,Ohio,2022,682611861.8412056,Highways,128.921,235179482.22019693,11777874,112.19132970310568,38.134588913698366,68.26,1.17779
Revenue,Supporting,Non-Trust Fund,Other state funds,Oregon,2020,14407000.0,Highways,106.515,13525794.4890391,4237224,3.400103463966031,3.192135815580933,1.44,0.42372
Revenue,Supporting,Non-Trust Fund,Other state funds,Oregon,2021,14634000.0,Highways,116.734,12536193.39695376,4254280,3.439830006487584,2.946725038538544,1.46,0.42543
Revenue,Supporting,Non-Trust Fund,Other state funds,Oregon,2022,15356000.0,Highways,128.921,11911170.40668316,4247372,3.615412071276074,2.804362416732785,1.54,0.42474
Revenue,Supporting,Non-Trust Fund,Other state funds,Pennsylvania,2020,18197000.0,Highways,106.515,17083978.78233113,13002909,1.399456075559707,1.313858212983812,1.82,1.30029
Revenue,Supporting,Non-Trust Fund,Other state funds,Pennsylvania,2021,12758000.0,Highways,116.734,10929120.90736204,13015571,0.98021054934893,0.839695846410583,1.28,1.30156
Revenue,Supporting,Non-Trust Fund,Other state funds,Pennsylvania,2022,21508000.0,Highways,128.921,16683084.99003266,12984990,1.656374013380064,1.284797677166687,2.15,1.2985
Revenue,Supporting,Non-Trust Fund,Other state funds,Rhode Island,2020,682611861.8412056,Highways,106.515,235179482.22019693,1097354,112.19132970310568,38.134588913698366,68.26,0.10974
Revenue,Supporting,Non-Trust Fund,Other state funds,Rhode Island,2021,682611861.8412056,Highways,116.734,235179482.22019693,1097246,112.19132970310568,38.134588913698366,68.26,0.10972
Revenue,Supporting,Non-Trust Fund,Other state funds,Rhode Island,2022,682611861.8412056,Highways,128.921,235179482.22019693,1099498,112.19132970310568,38.134588913698366,68.26,0.10995
Revenue,Supporting,Non-Trust Fund,Other state funds,South Carolina,2020,7376000.0,Highways,106.515,6924846.265784161,5118252,1.44111700635295,1.352970949024034,0.74,0.51183
Revenue,Supporting,Non-Trust Fund,Other state funds,South Carolina,2021,5996000.0,Highways,116.734,5136464.097863519,5194274,1.154348037858611,0.988870455787184,0.6,0.51943
Revenue,Supporting,Non-Trust Fund,Other state funds,South Carolina,2022,5522000.0,Highways,128.921,4283243.226472026,5287935,1.044263970718248,0.810003002395458,0.55,0.52879
Revenue,Supporting,Non-Trust Fund,Other state funds,Tennessee,2020,45050000.0,Highways,106.515,42294512.50997512,6912347,6.517323276739434,6.118690585118935,4.5,0.69123
Revenue,Supporting,Non-Trust Fund,Other state funds,Tennessee,2021,27650000.0,Highways,116.734,23686329.60405708,6965740,3.969427512367674,3.400403920338268,2.76,0.69657
Revenue,Supporting,Non-Trust Fund,Other state funds,Tennessee,2022,39251000.0,Highways,128.921,30445776.87110711,7062217,5.557886425749874,4.311079208003253,3.93,0.70622
Revenue,Supporting,Non-Trust Fund,Other state funds,Vermont,2020,3376000.0,Highways,106.515,3169506.642256959,643082,5.24971932039771,4.928619744071455,0.34,0.06431
Revenue,Supporting,Non-Trust Fund,Other state funds,Vermont,2021,2529000.0,Highways,116.734,2166463.926533829,647210,3.90754160164398,3.347389450926019,0.25,0.06472
Revenue,Supporting,Non-Trust Fund,Other state funds,Vermont,2022,3810000.0,Highways,128.921,2955298.205878018,648142,5.878341474553416,4.559646197712875,0.38,0.06481
Revenue,Supporting,Non-Trust Fund,Other state funds,Washington,2020,682611861.8412056,Highways,106.515,235179482.22019693,7707586,112.19132970310568,38.134588913698366,68.26,0.77076
Revenue,Supporting,Non-Trust Fund,Other state funds,Washington,2021,682611861.8412056,Highways,116.734,235179482.22019693,7743760,112.19132970310568,38.134588913698366,68.26,0.77438
Revenue,Supporting,Non-Trust Fund,Other state funds,Washington,2022,306510000.0,Highways,128.921,237750250.1531946,7794123,39.32578431210285,30.50378473026338,30.65,0.77941
Revenue,Supporting,Non-Trust Fund,Other state funds,West Virginia,2020,3418000.0,Highways,106.515,3208937.708303994,1793736,1.905520098832827,1.788968782643597,0.34,0.17937
Revenue,Supporting,Non-Trust Fund,Other state funds,West Virginia,2021,3508000.0,Highways,116.734,3005122.757722686,1785618,1.964585930473371,1.682959489500378,0.35,0.17856
Revenue,Supporting,Non-Trust Fund,Other state funds,West Virginia,2022,32324000.0,Highways,128.921,25072718.95191629,1774122,18.21971656966094,14.13246606034776,3.23,0.17741
Revenue,Supporting,Non-Trust Fund,Other state funds,Wisconsin,2020,122815000.0,Highways,106.515,115303008.9658733,5894170,20.83669117110636,19.56221299451379,12.28,0.58942
Revenue,Supporting,Non-Trust Fund,Other state funds,Wisconsin,2021,97491000.0,Highways,116.734,83515513.90340431,5881608,16.57556913007463,14.1994355801006,9.75,0.58816
Revenue,Supporting,Non-Trust Fund,Other state funds,Wisconsin,2022,86610000.0,Highways,128.921,67180676.53834519,5903975,14.66977756511503,11.37888906005618,8.66,0.5904
Revenue,Supporting,Non-Trust Fund,Other state funds - Miscellaneous,Alabama,2020,12532000.0,Highways,106.515,11765479.04051073,5025369,2.49374722532813,2.341216941583936,1.25,0.50254
Revenue,Supporting,Non-Trust Fund,Other state funds - Miscellaneous,Alabama,2021,98136000.0,Highways,116.734,84068052.15275756,5049196,19.43596564680793,16.64978981856865,9.81,0.50492
Revenue,Supporting,Non-Trust Fund,Other state funds - Miscellaneous,Alabama,2022,74532000.0,Highways,128.921,57812148.52506574,5076181,14.68269157463061,11.38890605458429,7.45,0.50762
Revenue,Supporting,Non-Trust Fund,Other state funds - Miscellaneous,Arizona,2020,151494000.0,Highways,106.515,142227855.2316575,7158110,21.16396646600849,19.86947046520066,15.15,0.71581
Revenue,Supporting,Non-Trust Fund,Other state funds - Miscellaneous,Arizona,2021,161105000.0,Highways,116.734,138010348.3132592,7274078,22.14782409536989,18.97289915137825,16.11,0.72741
Revenue,Supporting,Non-Trust Fund,Other state funds - Miscellaneous,Arizona,2022,100540000.0,Highways,128.921,77985743.2070803,7377566,13.62780082211396,10.57066018888619,10.05,0.73776
Revenue,Supporting,Non-Trust Fund,Other state funds - Miscellaneous,Arkansas,2020,16004000.0,Highways,106.515,15025113.83373234,3011553,5.314201676012343,4.989158030335955,1.6,0.30116
Revenue,Supporting,Non-Trust Fund,Other state funds - Miscellaneous,Arkansas,2021,15587000.0,Highways,116.734,13352579.36847876,3026870,5.149543918305048,4.411348808663327,1.56,0.30269
Revenue,Supporting,Non-Trust Fund,Other state funds - Miscellaneous,Arkansas,2022,80466000.0,Highways,128.921,62414967.30555922,3047704,26.40217028950318,20.47934028552616,8.05,0.30477
Revenue,Supporting,Non-Trust Fund,Other state funds - Miscellaneous,Colorado,2020,66206000.0,Highways,106.515,62156503.77881049,5775324,11.46359927165991,10.76242714327551,6.62,0.57753
Revenue,Supporting,Non-Trust Fund,Other state funds - Miscellaneous,Colorado,2021,180710000.0,Highways,116.734,154804941.1482516,5814036,31.08167888881321,26.62607200028544,18.07,0.5814
Revenue,Supporting,Non-Trust Fund,Other state funds - Miscellaneous,Colorado,2022,84351000.0,Highways,128.921,65428440.67297027,5850935,14.41667015613744,11.1825615346898,8.44,0.58509
Revenue,Supporting,Non-Trust Fund,Other state funds - Miscellaneous,Connecticut,2020,117374000.0,Highways,106.515,110194808.2429705,3607701,32.53429261460415,30.54432954476285,11.74,0.36077
Revenue,Supporting,Non-Trust Fund,Other state funds - Miscellaneous,Connecticut,2021,85199000.0,Highways,116.734,72985591.17309438,3606607,23.62303405943592,20.23663547846893,8.52,0.36066
Revenue,Supporting,Non-Trust Fund,Other state funds - Miscellaneous,Connecticut,2022,95399000.0,Highways,128.921,73998029.80119608,3617925,26.36842941741468,20.45316854307264,9.54,0.36179
Revenue,Supporting,Non-Trust Fund,Other state funds - Miscellaneous,District of Columbia,2020,9000.0,Highways,106.515,8449.514152936206,689545,0.01305208507059,0.012253753058809,0.0,0.06895
Revenue,Supporting,Non-Trust Fund,Other state funds - Miscellaneous,District of Columbia,2021,1000.0,Highways,116.734,856.6484486096596,669256,0.001494196540636,0.001280001148454,0.0,0.06693
Revenue,Supporting,Non-Trust Fund,Other state funds - Miscellaneous,District of Columbia,2022,91000.0,Highways,128.921,70585.86266007865,676725,0.134471166278769,0.104305090930701,0.01,0.06767
Revenue,Supporting,Non-Trust Fund,Other state funds - Miscellaneous,Georgia,2020,276400000.0,Highways,106.515,259493967.9857297,10713755,25.79861122454265,24.22063674087467,27.64,1.07138
Revenue,Supporting,Non-Trust Fund,Other state funds - Miscellaneous,Georgia,2021,271431000.0,Highways,116.734,232520945.0545685,10792060,25.15099063570811,21.54555710907542,27.14,1.07921
Revenue,Supporting,Non-Trust Fund,Other state funds - Miscellaneous,Georgia,2022,267229000.0,Highways,128.921,207281203.2174743,10931805,24.44509392547708,18.9612971707302,26.72,1.09318
Revenue,Supporting,Non-Trust Fund,Other state funds - Miscellaneous,Hawaii,2020,2161000.0,Highways,106.515,2028822.231610571,1455252,1.484966177679192,1.394138081659102,0.22,0.14553
Revenue,Supporting,Non-Trust Fund,Other state funds - Miscellaneous,Hawaii,2021,2761000.0,Highways,116.734,2365206.36661127,1447029,1.90804745447396,1.634525891748728,0.28,0.1447
Revenue,Supporting,Non-Trust Fund,Other state funds - Miscellaneous,Hawaii,2022,3649000.0,Highways,128.921,2830415.52578711,1440359,2.533396188033678,1.965076432880351,0.36,0.14404
Revenue,Supporting,Non-Trust Fund,Other state funds - Miscellaneous,Idaho,2020,37230000.0,Highways,106.515,34952823.54597944,1839140,20.24315712778799,19.00498251681734,3.72,0.18391
Revenue,Supporting,Non-Trust Fund,Other state funds - Miscellaneous,Idaho,2021,62431000.0,Highways,116.734,53481419.29514965,1904848,32.77479357933021,28.07647607323506,6.24,0.19048
Revenue,Supporting,Non-Trust Fund,Other state funds - Miscellaneous,Idaho,2022,125531000.0,Highways,128.921,97370482.69870695,1944299,64.5636293594761,50.0799942286176,12.55,0.19443
Revenue,Supporting,Non-Trust Fund,Other state funds - Miscellaneous,Illinois,2020,138004000.0,Highways,106.515,129562972.351312,12821814,10.7632196193144,10.10488627828418,13.8,1.28218
Revenue,Supporting,Non-Trust Fund,Other state funds - Miscellaneous,Illinois,2021,119812000.0,Highways,116.734,102636763.9248205,12700641,9.433539614260416,8.081227075453949,11.98,1.27006
Revenue,Supporting,Non-Trust Fund,Other state funds - Miscellaneous,Illinois,2022,268816000.0,Highways,128.921,208512189.6355132,12621821,21.29771924352278,16.51997676369465,26.88,1.26218
Revenue,Supporting,Non-Trust Fund,Other state funds - Miscellaneous,Indiana,2020,76157000.0,Highways,106.515,71498849.9272403,6786587,11.22169361418339,10.53531766810627,7.62,0.67866
